 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
2489,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2489_21,51.179,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2489_21,104.067,21.571,107,104,44.056,7.002,44,49,26.910,3.420,27,25
2490,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2490_21,31.052,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2490_21,89.833,18.001,96,69,98.463,14.010,100,94,28.296,3.166,28,25
2491,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2491_21,29.902,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2491_21,94.365,14.955,98,98,30.365,7.976,29,24,26.269,2.310,27,28
2492,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2492_21,42.553,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2492_21,98.716,21.277,102,102,39.419,12.506,44,44,27.027,2.952,27,27
2493,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2493_21,29.902,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2493_21,83.865,23.040,91,67,31.288,9.274,29,29,66.865,14.606,64,55
2494,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2494_21,71.306,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2494_21,87.726,13.008,90,92,41.290,9.717,40,39,28.645,4.472,29,30
2495,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2495_21,64.405,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2495_21,92.420,29.440,89,85,50.446,8.136,49,49,28.045,5.289,27,25
2496,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2496_21,47.154,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2496_21,97.939,14.873,101,82,66.537,16.529,69,80,34.720,5.616,33,33
2497,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2497_21,40.253,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2497_21,95.257,17.936,93,119,47.786,10.755,44,39,37.714,3.860,39,35
2498,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2498_21,70.731,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2498_21,97.276,18.799,97,116,89.992,19.740,94,109,53.756,13.121,56,59
2499,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2499_21,77.631,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2499_21,97.519,17.070,98,93,32.244,7.534,34,29,34.615,5.629,35,31
2500,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2500_21,82.231,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2500_21,100.210,19.236,101,103,37.790,7.570,39,34,33.797,6.647,33,35
2501,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2501_21,38.528,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2501_21,103.119,31.749,98,88,42.164,9.080,44,44,81.537,43.505,91,131
2502,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2502_21,108.109,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2502_21,103.144,19.746,105,107,36.872,12.972,34,24,20.495,5.137,21,21
2503,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2503_21,25.877,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2503_21,84.400,18.060,89,95,52.800,10.126,49,49,21.578,3.665,21,25
2504,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2504_21,83.382,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2504_21,104.772,18.482,107,86,121.000,55.136,134,191,32.821,4.315,33,29
2505,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2505_21,41.403,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2505_21,86.264,11.801,86,76,57.236,7.819,59,64,70.819,14.642,71,59
2506,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2506_21,33.928,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2506_21,96.237,20.308,102,84,38.508,8.893,39,39,26.661,2.663,27,25
2507,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2507_21,36.228,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2507_21,100.016,23.645,96,89,50.444,12.898,50,59,55.317,14.508,51,48
2508,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2508_21,35.653,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2508_21,87.419,17.178,90,98,42.194,10.951,39,34,38.758,8.339,37,37
2509,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2509_21,62.680,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2509_21,100.541,21.872,98,96,45.018,11.524,44,34,37.679,4.145,39,39
2510,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2510_21,75.331,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2510_21,102.511,18.155,106,106,34.092,11.933,29,29,33.634,4.820,33,35
2511,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2511_21,28.177,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2511_21,100.551,17.976,96,96,56.490,19.718,49,49,28.224,8.234,26,23
2512,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2512_21,69.005,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2512_21,97.017,15.447,100,100,44.842,7.201,44,39,67.883,25.520,63,63
2513,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2513_21,47.729,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2513_21,85.120,13.233,89,90,54.373,7.258,54,54,69.542,22.850,76,83
2514,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2514_21,26.452,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2514_21,88.043,15.936,89,97,46.826,7.584,49,49,24.348,4.658,24,21
2515,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2515_21,52.329,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2515_21,87.934,14.049,91,91,97.637,19.053,95,94,34.066,3.657,35,35
2516,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2516_21,48.304,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2516_21,99.595,20.317,101,106,43.786,10.754,44,39,33.917,3.674,35,36
2517,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2517_21,60.955,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2517_21,91.604,14.574,92,75,45.981,9.882,44,44,32.632,4.813,33,34
2518,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2518_21,76.481,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2518_21,104.835,23.361,102,91,36.759,12.958,34,29,30.594,8.874,29,23
2519,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2519_21,32.203,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2519_21,90.054,13.486,92,100,36.286,6.332,35,34,29.821,3.186,31,31
2520,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2520_21,27.027,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2520_21,82.957,18.821,85,72,72.170,10.931,74,79,31.787,7.074,29,29
2521,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2521_21,138.011,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2521_21,103.325,18.703,106,101,48.921,12.322,49,54,32.104,10.560,29,23
2522,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2522_21,39.103,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2522_21,90.103,15.088,95,96,39.824,11.686,44,49,46.088,11.304,47,39
2523,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2523_21,31.627,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2523_21,88.673,18.210,85,84,44.073,7.193,44,44,39.364,6.326,39,37
2524,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2524_21,41.403,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2524_21,95.903,17.233,95,95,39.792,10.015,39,29,49.889,12.726,47,44
2525,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2525_21,77.056,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2525_21,113.321,20.969,113,132,39.045,7.314,39,34,25.463,3.190,25,25
2526,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2526_21,30.477,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2526_21,101.019,20.790,103,114,54.491,18.697,54,59,39.472,6.094,41,37
2527,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2527_21,50.604,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2527_21,98.523,14.508,102,111,77.273,18.029,74,74,123.761,37.261,131,106
2528,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2528_21,32.778,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2528_21,131.544,48.038,147,92,37.684,6.900,39,44,24.386,4.313,24,23
2529,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2529_21,44.278,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2529_21,91.026,17.593,92,91,43.506,8.441,44,49,28.740,4.627,27,27
2530,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2530_21,43.703,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2530_21,95.355,16.461,99,112,38.342,5.639,39,34,41.605,26.149,29,19
2531,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2531_21,61.530,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2531_21,92.991,20.640,97,74,72.533,14.022,74,59,26.804,4.810,26,28
2532,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2532_21,40.253,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2532_21,107.286,31.759,103,107,38.800,8.650,39,39,35.443,11.082,35,35
2533,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2533_21,49.454,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2533_21,100.500,22.591,97,91,40.640,10.255,39,39,32.558,3.765,33,33
2534,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2534_21,27.602,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2534_21,97.812,17.412,101,109,58.438,9.682,59,59,116.958,40.873,131,103
2535,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2535_21,36.228,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2535_21,104.238,23.190,109,114,62.778,21.814,55,54,94.000,38.756,96,43
2536,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2536_21,49.454,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2536_21,94.721,13.914,94,101,45.360,7.706,44,49,45.605,7.813,45,51
2537,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2537_21,109.834,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2537_21,93.429,18.463,93,79,40.476,9.472,39,39,32.592,6.205,31,31
2538,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2538_21,82.807,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2538_21,96.604,18.998,92,88,45.021,7.794,44,44,32.944,16.234,27,23
2539,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2539_21,60.955,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2539_21,103.717,21.967,103,98,33.274,10.140,34,29,24.557,3.530,25,27
2540,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2540_21,55.204,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2540_21,100.573,16.707,103,89,37.771,9.480,39,44,61.719,15.079,60,53
2541,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2541_21,36.228,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2541_21,91.984,18.346,91,121,30.984,11.216,29,29,34.683,8.940,34,33
2542,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2542_21,30.477,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2542_21,98.377,21.917,104,104,21.396,8.101,19,14,37.585,8.841,39,39
2543,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2543_21,104.083,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2543_21,112.657,22.486,113,115,41.326,7.109,40,44,67.088,40.091,49,31
2544,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2544_21,51.179,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2544_21,108.180,17.465,108,100,58.539,8.687,59,59,51.326,11.112,55,57
2545,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2545_21,56.354,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2545_21,85.888,10.805,87,90,38.837,15.088,34,29,34.235,8.548,32,27
2546,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2546_21,43.128,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2546_21,90.867,16.837,95,96,46.600,12.233,44,39,32.533,5.481,33,33
2547,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2547_21,31.052,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2547_21,94.981,12.388,97,97,39.111,6.483,39,39,25.130,4.758,23,21
2548,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2548_21,33.353,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2548_21,112.483,29.178,123,131,44.190,8.827,44,44,56.879,11.886,56,53
2549,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2549_21,41.978,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2549_21,116.616,24.496,122,114,37.521,11.816,39,39,21.137,4.401,21,19
2550,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2550_21,165.038,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2550_21,101.718,18.215,103,103,53.899,14.001,54,54,24.571,5.224,25,27
2551,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2551_21,110.984,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2551_21,96.927,17.953,99,95,50.845,14.444,50,34,41.218,15.394,35,23
2552,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2552_21,67.855,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2552_21,109.907,32.061,103,109,33.280,8.905,34,29,26.042,4.452,27,27
2553,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2553_21,48.879,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2553_21,99.741,16.147,102,102,43.765,12.695,39,39,33.647,6.416,33,25
2554,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2554_21,37.953,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2554_21,91.909,16.488,94,89,30.364,7.230,29,24,27.182,4.321,27,25
2555,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2555_21,29.902,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2555_21,86.692,15.849,88,91,51.154,5.196,54,54,27.577,3.932,27,23
2556,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_2556_21,32.203,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_2556_21,89.875,12.175,92,95,39.750,7.640,39,39,27.982,5.293,29,25
