 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
1894,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1894_20,197.241,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1894_20,109.233,25.443,109,100,69.612,14.734,69,64,42.157,11.387,40,35
1895,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1895_20,43.128,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1895_20,91.240,16.791,94,96,91.853,27.852,99,105,52.253,14.565,49,45
1896,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1896_20,35.078,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1896_20,77.279,15.208,75,88,61.082,12.167,64,59,44.590,5.676,45,47
1897,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1897_20,46.579,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1897_20,92.617,12.591,95,95,57.938,12.131,59,59,44.778,5.429,45,49
1898,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1898_20,43.128,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1898_20,110.600,22.577,107,107,60.120,11.277,64,64,36.347,5.660,37,37
1899,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1899_20,28.752,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1899_20,97.700,16.232,96,90,49.280,9.721,49,39,38.900,3.454,39,37
1900,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1900_20,44.854,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1900_20,90.167,20.220,92,97,55.385,8.782,55,59,32.077,3.567,33,33
1901,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1901_20,46.579,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1901_20,88.988,19.706,92,99,47.049,11.905,44,39,43.494,6.814,44,44
1902,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1902_20,84.532,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1902_20,99.966,19.684,104,111,94.122,31.234,89,59,43.129,15.125,36,33
1903,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1903_20,111.559,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1903_20,93.665,15.668,96,96,84.871,18.575,85,79,47.021,24.389,38,36
1904,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1904_20,74.756,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1904_20,84.108,14.837,86,89,56.400,13.604,59,69,39.146,5.308,38,37
1905,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1905_20,37.378,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1905_20,98.754,23.801,99,91,41.031,8.984,40,44,56.615,14.045,60,60
1906,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1906_20,32.203,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1906_20,80.875,16.170,83,82,58.571,9.425,55,54,36.589,3.692,37,37
1907,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1907_20,33.928,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1907_20,82.017,15.390,86,87,72.864,13.205,74,74,33.119,3.499,34,36
1908,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1908_20,46.004,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1908_20,99.700,19.003,103,108,62.050,10.548,59,59,45.050,8.298,43,43
1909,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1909_20,56.354,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1909_20,109.561,23.514,111,116,54.929,10.796,59,64,26.327,6.876,27,27
1910,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1910_20,25.302,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1910_20,85.727,16.254,89,86,68.864,9.325,70,70,28.045,4.441,27,23
1911,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1911_20,33.928,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1911_20,93.542,16.840,92,95,66.881,16.071,64,59,42.034,9.658,42,31
1912,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1912_20,36.803,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1912_20,104.922,22.435,102,100,57.469,8.611,59,59,36.812,3.895,37,37
1913,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1913_20,46.004,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1913_20,104.725,23.106,104,91,50.212,21.962,45,34,43.812,7.034,46,47
1914,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1914_20,102.358,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1914_20,98.348,18.821,100,100,83.528,18.894,89,89,33.871,4.476,34,31
1915,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1915_20,73.031,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1915_20,92.858,17.772,90,80,57.732,9.568,59,54,33.024,8.954,31,27
1916,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1916_20,29.902,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1916_20,117.135,58.049,99,90,63.250,12.234,64,64,34.135,12.733,35,20
1917,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1917_20,27.027,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1917_20,88.787,21.965,91,88,98.894,26.505,104,104,27.404,3.347,27,27
1918,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1918_20,40.828,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1918_20,98.239,22.282,99,96,53.155,10.443,49,49,60.901,20.607,55,49
1919,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1919_20,50.604,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1919_20,93.375,15.254,94,81,53.989,12.655,54,44,41.409,6.777,42,42
1920,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1920_20,43.703,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1920_20,85.500,11.725,85,74,90.539,13.914,89,89,35.618,3.691,36,37
1921,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1921_20,41.403,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1921_20,81.292,12.921,83,83,58.417,7.854,59,59,34.444,7.468,33,32
1922,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1922_20,71.881,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1922_20,90.760,19.413,91,84,60.992,13.924,64,64,49.528,20.709,44,36
1923,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1923_20,94.882,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1923_20,104.170,19.474,107,118,86.576,19.103,84,74,37.055,12.451,33,29
1924,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1924_20,27.027,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1924_20,79.660,12.632,83,92,77.489,16.701,74,100,40.468,4.894,39,39
1925,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1925_20,125.360,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1925_20,111.546,24.895,114,114,51.995,13.033,50,44,34.876,5.190,35,33
1926,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1926_20,33.353,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1926_20,84.155,12.436,86,96,44.431,8.217,45,39,69.845,13.095,69,83
1927,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1927_20,60.955,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1927_20,91.642,15.036,91,98,156.085,46.107,151,237,106.689,33.447,112,92
1928,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1928_20,36.803,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1928_20,104.219,29.421,97,97,68.547,14.275,64,59,38.375,19.533,29,29
1929,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1929_20,47.729,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1929_20,86.349,11.775,88,87,61.735,17.748,54,54,36.687,5.324,36,31
1930,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1930_20,62.105,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1930_20,93.417,18.229,96,96,89.926,20.788,89,64,30.157,9.990,29,21
1931,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1931_20,25.877,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1931_20,92.800,17.832,95,74,61.622,14.862,59,74,40.133,2.160,40,39
1932,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1932_20,37.953,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1932_20,84.470,14.537,89,92,105.470,19.303,109,89,37.076,5.776,37,39
1933,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1933_20,67.280,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1933_20,96.256,16.842,99,96,51.077,10.563,50,54,26.453,4.084,26,25
1934,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1934_20,35.078,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1934_20,75.033,9.849,77,86,60.574,9.544,59,59,200.918,63.502,240,255
1935,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1935_20,41.978,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1935_20,89.712,21.186,89,106,71.041,13.004,69,69,33.918,4.564,33,33
1936,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1936_20,62.680,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1936_20,106.550,24.416,111,116,72.202,10.643,69,69,42.890,7.941,41,41
1937,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1937_20,30.477,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1937_20,93.094,20.146,96,96,62.245,12.788,64,50,34.302,4.952,34,31
1938,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1938_20,74.756,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1938_20,100.200,17.828,103,107,61.992,19.445,59,44,44.785,24.942,34,31
1939,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1939_20,58.655,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1939_20,99.569,22.696,100,100,43.510,11.930,39,39,20.971,5.249,21,17
1940,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1940_20,50.029,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1940_20,98.184,22.927,99,92,65.126,14.480,64,64,50.701,12.867,49,35
1941,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1941_20,27.027,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1941_20,87.553,19.779,89,89,62.340,9.819,59,59,48.702,8.963,52,55
1942,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1942_20,94.307,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1942_20,108.262,24.935,108,112,65.037,11.609,64,54,33.317,5.084,34,37
1943,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1943_20,100.633,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1943_20,99.383,22.497,101,111,65.463,12.742,64,64,37.891,6.889,37,34
1944,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1944_20,77.056,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1944_20,98.090,20.237,100,109,58.634,13.180,54,49,39.716,10.165,41,27
1945,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1945_20,33.353,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1945_20,82.603,16.677,79,79,106.603,23.992,109,74,101.500,21.460,101,99
1946,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1946_20,36.803,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1946_20,101.688,25.773,102,102,56.031,11.420,54,49,43.984,9.665,44,44
1947,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1947_20,44.278,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1947_20,115.052,20.351,115,109,77.818,18.424,80,84,27.013,5.425,25,25
1948,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1948_20,72.456,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1948_20,112.960,24.812,115,115,46.643,12.140,44,39,47.548,15.364,43,37
1949,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1949_20,29.327,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1949_20,98.000,16.047,99,102,51.902,10.020,49,44,43.451,5.170,45,45
1950,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1950_20,31.627,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1950_20,85.109,11.992,88,92,59.018,10.615,59,59,155.673,72.385,129,255
1951,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1951_20,72.456,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1951_20,105.817,23.259,109,118,56.960,19.665,54,64,27.500,3.849,27,26
1952,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1952_20,52.329,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1952_20,98.011,15.456,98,92,64.615,10.149,64,69,39.505,7.357,39,35
1953,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1953_20,47.729,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1953_20,110.867,24.685,110,109,88.602,16.556,90,69,49.723,11.669,50,49
1954,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1954_20,189.765,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1954_20,105.736,16.660,108,112,84.833,26.368,79,59,28.052,8.544,28,31
1955,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1955_20,40.253,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1955_20,133.143,53.729,110,100,49.300,14.787,54,54,28.343,7.708,28,19
1956,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1956_20,58.655,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1956_20,92.951,17.758,96,105,62.931,12.709,64,69,25.255,3.584,25,25
1957,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1957_20,40.253,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1957_20,78.214,12.491,78,75,59.729,8.676,59,59,37.029,4.727,38,35
1958,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1958_20,30.477,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1958_20,98.887,25.932,99,99,68.528,10.456,69,59,36.226,5.067,36,36
1959,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1959_20,52.329,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1959_20,95.319,16.742,95,97,55.813,8.583,54,54,31.637,12.171,29,29
1960,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1960_20,45.429,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1960_20,101.759,20.150,102,101,61.013,10.491,64,64,37.152,5.908,37,39
1961,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif:ROI_1961_20,83.957,2024-08-15_12-22,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 9.tif,ROI_1961_20,95.253,17.352,94,86,76.062,14.045,75,69,45.226,9.029,46,49
