 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
2339,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2339_15,55.204,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2339_15,115.302,21.844,119,122,162.073,25.608,160,150,64.375,6.719,63,61
2340,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2340_15,76.481,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2340_15,118.556,23.659,120,136,132.496,41.052,139,89,50.992,16.894,43,34
2341,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2341_15,55.779,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2341_15,114.021,22.256,116,107,143.258,26.529,140,135,28.835,5.442,28,25
2342,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2342_15,33.353,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2342_15,91.914,13.800,97,80,116.241,21.408,120,134,29.052,4.575,29,29
2343,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2343_15,45.429,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2343_15,94.013,16.590,92,81,82.823,8.612,84,79,48.975,5.659,49,49
2344,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2344_15,36.228,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2344_15,122.254,19.814,123,134,95.587,29.013,87,79,37.048,4.702,37,39
2345,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2345_15,43.703,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2345_15,111.132,28.755,113,123,75.829,33.773,64,54,26.855,5.331,26,27
2346,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2346_15,143.761,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2346_15,116.468,21.613,115,117,62.184,13.789,59,54,53.208,20.020,52,55
2347,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2347_15,41.403,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2347_15,105.014,21.482,106,131,117.708,12.885,119,119,50.153,4.814,49,49
2348,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2348_15,110.409,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2348_15,107.906,22.671,105,108,109.458,59.184,89,54,45.859,20.240,40,29
2349,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2349_15,55.204,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2349_15,123.167,32.738,115,114,186.229,79.460,255,255,33.688,10.721,36,42
2350,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2350_15,35.653,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2350_15,96.694,16.703,94,88,75.613,14.588,74,64,68.323,22.864,65,52
2351,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2351_15,78.781,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2351_15,99.321,17.803,100,101,79.015,13.126,79,79,32.985,6.271,33,31
2352,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2352_15,78.206,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2352_15,115.353,22.786,119,130,76.706,18.088,74,64,38.426,7.776,38,33
2353,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2353_15,25.877,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2353_15,96.911,15.036,99,106,175.978,35.535,177,204,31.933,3.179,32,29
2354,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2354_15,43.128,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2354_15,103.160,15.164,104,100,111.627,23.147,116,84,37.093,5.843,35,33
2355,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2355_15,29.327,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2355_15,96.490,18.623,102,108,51.686,13.587,49,39,44.667,8.194,46,46
2356,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2356_15,52.904,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2356_15,115.739,20.607,118,133,135.761,21.658,139,139,35.489,4.713,36,37
2357,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2357_15,33.353,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2357_15,118.983,24.388,113,101,154.103,57.148,131,255,42.017,7.706,41,33
2358,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2358_15,67.280,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2358_15,112.453,25.899,112,96,66.590,20.971,64,54,79.009,11.068,82,86
2359,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2359_15,27.027,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2359_15,108.596,33.527,95,90,122.000,46.787,105,105,31.936,4.260,31,31
2360,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2360_15,43.703,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2360_15,94.461,16.202,95,96,133.947,30.284,135,119,38.592,5.818,38,35
2361,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2361_15,34.503,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2361_15,104.917,20.440,106,99,94.917,25.870,89,79,58.867,11.103,58,49
2362,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2362_15,82.807,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2362_15,101.750,14.533,108,112,110.160,31.782,100,100,80.264,16.596,82,94
2363,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2363_15,74.756,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2363_15,110.092,21.787,106,109,68.285,12.082,69,59,68.300,45.903,52,19
2364,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2364_15,55.779,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2364_15,91.144,19.497,90,90,87.969,28.969,82,89,59.897,24.673,51,51
2365,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2365_15,67.855,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2365_15,114.839,18.416,116,110,65.890,11.209,64,54,30.110,4.741,30,33
2366,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2366_15,107.533,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2366_15,111.444,23.983,115,127,83.492,22.773,79,74,37.406,6.079,36,39
2367,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2367_15,119.034,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2367_15,107.845,22.096,108,108,52.734,9.657,54,54,36.072,14.889,30,29
2368,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2368_15,41.403,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2368_15,102.222,18.136,108,112,102.639,40.714,114,39,33.639,5.130,33,33
2369,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2369_15,31.052,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2369_15,102.685,16.722,107,114,53.426,9.494,50,49,27.333,4.009,26,23
2370,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2370_15,33.353,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2370_15,108.690,19.408,112,112,89.224,28.114,79,74,43.793,12.462,39,36
2371,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2371_15,80.506,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2371_15,126.857,24.526,126,117,65.336,12.088,69,69,30.450,4.861,31,33
2372,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2372_15,51.754,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2372_15,108.822,21.089,111,120,74.600,12.948,74,79,29.367,3.536,29,27
2373,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2373_15,37.378,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2373_15,108.862,19.581,109,104,66.862,9.349,66,74,59.062,22.384,49,35
2374,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2374_15,54.629,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2374_15,106.053,30.714,102,80,214.337,46.837,239,255,36.074,7.259,36,39
2375,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2375_15,29.327,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2375_15,95.863,19.991,100,87,65.333,11.226,64,59,30.137,5.204,31,31
2376,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2376_15,110.984,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2376_15,109.130,25.446,108,106,66.684,14.850,64,54,37.653,9.266,37,37
2377,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2377_15,60.380,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2377_15,98.667,17.563,102,110,78.324,34.122,74,54,55.352,23.440,49,30
2378,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2378_15,26.452,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2378_15,91.043,13.968,95,103,163.174,65.299,134,255,43.000,6.663,43,43
2379,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2379_15,48.304,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2379_15,103.964,15.554,106,109,59.381,8.676,59,69,33.464,4.511,34,34
2380,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2380_15,25.302,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2380_15,96.909,14.652,95,109,66.750,9.640,65,79,48.432,12.897,44,53
2381,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2381_15,25.877,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2381_15,90.689,14.522,88,98,83.489,8.338,84,84,41.311,8.730,41,41
2382,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2382_15,38.528,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2382_15,104.433,23.695,105,104,89.806,25.621,94,95,55.239,8.468,53,51
2383,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2383_15,33.353,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2383_15,112.724,18.710,121,127,66.897,9.082,65,64,23.466,4.309,22,21
2384,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2384_15,27.027,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2384_15,125.511,31.843,138,142,108.064,37.128,100,64,31.617,4.580,31,28
2385,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2385_15,51.754,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2385_15,107.778,17.693,110,117,81.822,29.764,75,64,27.811,3.601,29,29
2386,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2386_15,27.602,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2386_15,107.708,13.708,109,126,86.750,10.644,85,84,49.104,5.962,49,44
2387,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2387_15,28.177,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2387_15,101.041,19.436,105,102,84.980,12.559,84,84,46.633,7.513,47,53
2388,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2388_15,38.528,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2388_15,114.746,22.031,113,107,83.657,12.585,84,84,51.791,9.125,51,47
2389,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2389_15,36.228,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2389_15,103.175,20.577,102,111,105.381,21.550,109,90,39.063,6.893,39,35
2390,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2390_15,60.380,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2390_15,90.648,17.965,90,90,93.695,41.615,74,54,69.743,12.536,70,85
2391,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2391_15,54.629,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2391_15,89.558,13.953,89,92,53.537,15.432,50,59,59.947,8.101,63,66
2392,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2392_15,47.729,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2392_15,105.976,15.599,111,116,68.265,22.240,64,49,36.699,4.828,37,41
2393,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2393_15,36.803,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2393_15,112.641,16.979,110,110,87.531,15.133,89,69,74.641,22.403,80,83
2394,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2394_15,60.380,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2394_15,113.886,22.511,109,142,96.886,53.768,79,69,36.019,6.117,35,31
2395,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2395_15,42.553,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2395_15,97.324,16.111,101,105,77.392,13.642,74,74,30.973,4.840,31,33
2396,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2396_15,34.503,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2396_15,112.167,20.612,114,129,121.717,52.293,105,89,36.117,3.876,36,35
2397,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2397_15,37.953,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2397_15,108.091,12.083,109,109,78.273,11.981,79,79,175.545,82.077,228,255
2398,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2398_15,35.653,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2398_15,107.097,19.445,103,103,86.968,6.278,89,84,27.806,4.080,29,25
2399,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2399_15,53.479,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2399_15,115.527,39.323,113,101,84.366,18.987,84,64,30.312,8.758,29,21
2400,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2400_15,48.304,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2400_15,99.583,17.144,105,105,196.369,63.027,221,255,37.464,6.520,36,33
2401,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2401_15,96.033,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2401_15,111.910,26.235,109,106,57.575,12.936,54,49,38.246,9.561,37,41
2402,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2402_15,25.302,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2402_15,100.932,18.711,98,76,110.636,27.022,100,94,40.977,7.013,42,33
2403,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2403_15,43.128,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2403_15,105.920,25.527,109,131,219.320,54.754,252,255,32.640,7.116,32,30
2404,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2404_15,85.682,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2404_15,116.013,24.339,114,125,99.161,30.128,84,79,38.074,9.424,35,27
2405,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2405_15,90.857,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2405_15,112.861,14.721,115,114,78.842,22.617,84,50,171.671,104.439,255,255
2406,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif:ROI_2406_15,36.228,2024-08-15_12-30,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 10.tif,ROI_2406_15,91.698,17.936,91,84,62.016,13.504,59,59,33.667,3.506,34,31
