Distance,Fluorescence,Marker,Condition,Time,Replicate
450.025,34.4077,Hoxd4,0,117h,1
450.782,34.8682,Hoxd4,0,117h,1
451.54,33.9494,Hoxd4,0,117h,1
452.297,33.2643,Hoxd4,0,117h,1
453.055,33.4771,Hoxd4,0,117h,1
453.813,33.1591,Hoxd4,0,117h,1
454.57,32.7896,Hoxd4,0,117h,1
455.328,32.6407,Hoxd4,0,117h,1
456.085,32.6289,Hoxd4,0,117h,1
456.843,31.9027,Hoxd4,0,117h,1
457.601,31.3307,Hoxd4,0,117h,1
458.358,31.3085,Hoxd4,0,117h,1
459.116,31.1935,Hoxd4,0,117h,1
459.874,30.7701,Hoxd4,0,117h,1
460.631,30.0755,Hoxd4,0,117h,1
461.389,29.1207,Hoxd4,0,117h,1
462.146,28.7841,Hoxd4,0,117h,1
462.904,29.5496,Hoxd4,0,117h,1
463.662,30.026,Hoxd4,0,117h,1
464.419,30.4731,Hoxd4,0,117h,1
465.177,30.6783,Hoxd4,0,117h,1
465.934,31.3181,Hoxd4,0,117h,1
466.692,32.5057,Hoxd4,0,117h,1
467.45,32.1674,Hoxd4,0,117h,1
468.207,31.1016,Hoxd4,0,117h,1
468.965,29.4725,Hoxd4,0,117h,1
469.723,28.2304,Hoxd4,0,117h,1
470.48,26.8052,Hoxd4,0,117h,1
471.238,25.4991,Hoxd4,0,117h,1
471.995,24.4016,Hoxd4,0,117h,1
472.753,23.6987,Hoxd4,0,117h,1
473.511,23.1423,Hoxd4,0,117h,1
474.268,23.1606,Hoxd4,0,117h,1
475.026,23.306,Hoxd4,0,117h,1
475.784,23.4706,Hoxd4,0,117h,1
476.541,22.9536,Hoxd4,0,117h,1
477.299,22.5452,Hoxd4,0,117h,1
478.056,22.4861,Hoxd4,0,117h,1
478.814,22.1779,Hoxd4,0,117h,1
479.572,21.7831,Hoxd4,0,117h,1
480.329,21.3233,Hoxd4,0,117h,1
481.087,21.0049,Hoxd4,0,117h,1
481.844,20.3178,Hoxd4,0,117h,1
482.602,19.4907,Hoxd4,0,117h,1
483.36,19.1987,Hoxd4,0,117h,1
484.117,19.6415,Hoxd4,0,117h,1
484.875,20.3682,Hoxd4,0,117h,1
485.633,20.2197,Hoxd4,0,117h,1
486.39,19.5211,Hoxd4,0,117h,1
487.148,18.5002,Hoxd4,0,117h,1
487.905,17.9025,Hoxd4,0,117h,1
488.663,17.7057,Hoxd4,0,117h,1
489.421,17.5273,Hoxd4,0,117h,1
490.178,17.6816,Hoxd4,0,117h,1
490.936,17.8027,Hoxd4,0,117h,1
491.693,17.5538,Hoxd4,0,117h,1
492.451,17.267,Hoxd4,0,117h,1
493.209,17.2809,Hoxd4,0,117h,1
493.966,17.6821,Hoxd4,0,117h,1
494.724,17.6295,Hoxd4,0,117h,1
495.482,17.4428,Hoxd4,0,117h,1
496.239,17.0993,Hoxd4,0,117h,1
496.997,16.3304,Hoxd4,0,117h,1
497.754,16.3104,Hoxd4,0,117h,1
498.512,16.5549,Hoxd4,0,117h,1
499.27,16.9447,Hoxd4,0,117h,1
500.027,16.6283,Hoxd4,0,117h,1
500.785,16.4197,Hoxd4,0,117h,1
501.542,16.1051,Hoxd4,0,117h,1
502.3,15.8712,Hoxd4,0,117h,1
503.058,15.6741,Hoxd4,0,117h,1
503.815,15.1815,Hoxd4,0,117h,1
504.573,14.7263,Hoxd4,0,117h,1
505.331,14.3846,Hoxd4,0,117h,1
506.088,14.1956,Hoxd4,0,117h,1
506.846,14.0805,Hoxd4,0,117h,1
507.603,14.0586,Hoxd4,0,117h,1
508.361,14.1301,Hoxd4,0,117h,1
509.119,14.4308,Hoxd4,0,117h,1
509.876,14.9483,Hoxd4,0,117h,1
510.634,15.1652,Hoxd4,0,117h,1
511.391,14.9961,Hoxd4,0,117h,1
512.149,14.4509,Hoxd4,0,117h,1
512.907,14.1458,Hoxd4,0,117h,1
513.664,13.7301,Hoxd4,0,117h,1
514.422,13.4225,Hoxd4,0,117h,1
515.18,13.8006,Hoxd4,0,117h,1
515.937,14.4655,Hoxd4,0,117h,1
516.695,14.643,Hoxd4,0,117h,1
517.452,14.3182,Hoxd4,0,117h,1
518.21,13.8363,Hoxd4,0,117h,1
518.968,13.1968,Hoxd4,0,117h,1
519.725,13.0646,Hoxd4,0,117h,1
520.483,13.1719,Hoxd4,0,117h,1
521.241,13.1747,Hoxd4,0,117h,1
521.998,13.0307,Hoxd4,0,117h,1
522.756,12.9578,Hoxd4,0,117h,1
523.513,12.8774,Hoxd4,0,117h,1
524.271,13.3413,Hoxd4,0,117h,1
525.029,13.46,Hoxd4,0,117h,1
525.786,13.3226,Hoxd4,0,117h,1
526.544,12.8624,Hoxd4,0,117h,1
527.301,12.6811,Hoxd4,0,117h,1
528.059,12.3825,Hoxd4,0,117h,1
528.817,12.3224,Hoxd4,0,117h,1
529.574,12.3633,Hoxd4,0,117h,1
530.332,12.4193,Hoxd4,0,117h,1
531.09,12.5029,Hoxd4,0,117h,1
531.847,12.0139,Hoxd4,0,117h,1
532.605,11.8151,Hoxd4,0,117h,1
533.362,12.094,Hoxd4,0,117h,1
534.12,12.1792,Hoxd4,0,117h,1
534.878,12.1558,Hoxd4,0,117h,1
535.635,12.1297,Hoxd4,0,117h,1
536.393,12.1328,Hoxd4,0,117h,1
537.15,12.0119,Hoxd4,0,117h,1
537.908,11.906,Hoxd4,0,117h,1
538.666,11.8812,Hoxd4,0,117h,1
539.423,11.8285,Hoxd4,0,117h,1
540.181,11.8806,Hoxd4,0,117h,1
540.939,12.0599,Hoxd4,0,117h,1
541.696,12.0149,Hoxd4,0,117h,1
542.454,11.7267,Hoxd4,0,117h,1
543.211,11.7141,Hoxd4,0,117h,1
543.969,11.8133,Hoxd4,0,117h,1
544.727,11.8215,Hoxd4,0,117h,1
545.484,11.6678,Hoxd4,0,117h,1
546.242,11.6837,Hoxd4,0,117h,1
547,11.4694,Hoxd4,0,117h,1
547.757,11.4851,Hoxd4,0,117h,1
548.515,11.5115,Hoxd4,0,117h,1
549.272,11.5699,Hoxd4,0,117h,1
550.03,11.7204,Hoxd4,0,117h,1
550.788,11.8618,Hoxd4,0,117h,1
551.545,12.0583,Hoxd4,0,117h,1
552.303,11.9168,Hoxd4,0,117h,1
553.06,11.8016,Hoxd4,0,117h,1
553.818,11.6925,Hoxd4,0,117h,1
554.576,11.4984,Hoxd4,0,117h,1
555.333,11.3859,Hoxd4,0,117h,1
556.091,11.2212,Hoxd4,0,117h,1
556.849,11.005,Hoxd4,0,117h,1
557.606,10.7696,Hoxd4,0,117h,1
558.364,10.6389,Hoxd4,0,117h,1
559.121,10.8312,Hoxd4,0,117h,1
559.879,10.8962,Hoxd4,0,117h,1
560.637,10.9366,Hoxd4,0,117h,1
561.394,11.025,Hoxd4,0,117h,1
562.152,10.7564,Hoxd4,0,117h,1
562.909,10.6499,Hoxd4,0,117h,1
563.667,10.5879,Hoxd4,0,117h,1
564.425,10.6365,Hoxd4,0,117h,1
565.182,10.5672,Hoxd4,0,117h,1
565.94,10.5375,Hoxd4,0,117h,1
566.698,10.5801,Hoxd4,0,117h,1
567.455,10.392,Hoxd4,0,117h,1
568.213,10.4023,Hoxd4,0,117h,1
568.97,10.4468,Hoxd4,0,117h,1
569.728,10.4135,Hoxd4,0,117h,1
570.486,10.3673,Hoxd4,0,117h,1
571.243,10.3854,Hoxd4,0,117h,1
572.001,10.3947,Hoxd4,0,117h,1
572.758,10.3472,Hoxd4,0,117h,1
573.516,10.3598,Hoxd4,0,117h,1
574.274,10.3876,Hoxd4,0,117h,1
575.031,10.3306,Hoxd4,0,117h,1
575.789,10.163,Hoxd4,0,117h,1
576.547,9.9794,Hoxd4,0,117h,1
577.304,9.966,Hoxd4,0,117h,1
578.062,9.9807,Hoxd4,0,117h,1
578.819,9.982,Hoxd4,0,117h,1
579.577,9.8714,Hoxd4,0,117h,1
580.335,9.7674,Hoxd4,0,117h,1
581.092,9.7979,Hoxd4,0,117h,1
581.85,9.8946,Hoxd4,0,117h,1
582.607,9.9716,Hoxd4,0,117h,1
583.365,9.971,Hoxd4,0,117h,1
584.123,9.8585,Hoxd4,0,117h,1
584.88,9.8617,Hoxd4,0,117h,1
585.638,9.8377,Hoxd4,0,117h,1
586.396,9.9458,Hoxd4,0,117h,1
587.153,9.9147,Hoxd4,0,117h,1
587.911,10.011,Hoxd4,0,117h,1
588.668,9.9606,Hoxd4,0,117h,1
589.426,10.0083,Hoxd4,0,117h,1
590.184,10.0925,Hoxd4,0,117h,1
590.941,9.9505,Hoxd4,0,117h,1
591.699,9.9041,Hoxd4,0,117h,1
592.457,9.9906,Hoxd4,0,117h,1
593.214,10.1489,Hoxd4,0,117h,1
593.972,10.2374,Hoxd4,0,117h,1
594.729,10.1636,Hoxd4,0,117h,1
595.487,10.1391,Hoxd4,0,117h,1
596.245,10.1393,Hoxd4,0,117h,1
597.002,10.2365,Hoxd4,0,117h,1
597.76,10.4293,Hoxd4,0,117h,1
598.517,10.425,Hoxd4,0,117h,1
599.275,10.4597,Hoxd4,0,117h,1
600.033,10.4501,Hoxd4,0,117h,1
600.79,10.3438,Hoxd4,0,117h,1
601.548,10.1483,Hoxd4,0,117h,1
602.306,9.9988,Hoxd4,0,117h,1
603.063,9.9827,Hoxd4,0,117h,1
603.821,9.9719,Hoxd4,0,117h,1
604.578,10.1656,Hoxd4,0,117h,1
605.336,10.2224,Hoxd4,0,117h,1
0,25.0342,Hoxb9,0,117h,1
0.758,26.1859,Hoxb9,0,117h,1
1.515,27.2285,Hoxb9,0,117h,1
2.273,28.463,Hoxb9,0,117h,1
3.03,29.7149,Hoxb9,0,117h,1
3.788,30.7145,Hoxb9,0,117h,1
4.546,31.3207,Hoxb9,0,117h,1
5.303,32.4563,Hoxb9,0,117h,1
6.061,33.7721,Hoxb9,0,117h,1
6.819,34.6612,Hoxb9,0,117h,1
7.576,35.2071,Hoxb9,0,117h,1
8.334,35.0127,Hoxb9,0,117h,1
9.091,34.6608,Hoxb9,0,117h,1
9.849,34.2456,Hoxb9,0,117h,1
10.607,34.309,Hoxb9,0,117h,1
11.364,34.7511,Hoxb9,0,117h,1
12.122,36.0089,Hoxb9,0,117h,1
12.879,37.2349,Hoxb9,0,117h,1
13.637,38.5686,Hoxb9,0,117h,1
14.395,38.9974,Hoxb9,0,117h,1
15.152,38.4371,Hoxb9,0,117h,1
15.91,37.9404,Hoxb9,0,117h,1
16.668,38.1407,Hoxb9,0,117h,1
17.425,37.8478,Hoxb9,0,117h,1
18.183,38.1614,Hoxb9,0,117h,1
18.94,39.341,Hoxb9,0,117h,1
19.698,39.9214,Hoxb9,0,117h,1
20.456,40.8407,Hoxb9,0,117h,1
21.213,40.7635,Hoxb9,0,117h,1
21.971,40.9295,Hoxb9,0,117h,1
22.729,41.0377,Hoxb9,0,117h,1
23.486,41.5313,Hoxb9,0,117h,1
24.244,41.933,Hoxb9,0,117h,1
25.001,42.0025,Hoxb9,0,117h,1
25.759,41.5021,Hoxb9,0,117h,1
26.517,41.3601,Hoxb9,0,117h,1
27.274,42.1513,Hoxb9,0,117h,1
28.032,43.1372,Hoxb9,0,117h,1
28.789,44.2447,Hoxb9,0,117h,1
29.547,45.1305,Hoxb9,0,117h,1
30.305,45.5551,Hoxb9,0,117h,1
31.062,45.3504,Hoxb9,0,117h,1
31.82,44.456,Hoxb9,0,117h,1
32.578,44.5983,Hoxb9,0,117h,1
33.335,44.5908,Hoxb9,0,117h,1
34.093,44.4021,Hoxb9,0,117h,1
34.85,44.1275,Hoxb9,0,117h,1
35.608,44.6448,Hoxb9,0,117h,1
36.366,44.8833,Hoxb9,0,117h,1
37.123,43.8736,Hoxb9,0,117h,1
37.881,42.7505,Hoxb9,0,117h,1
38.638,42.7561,Hoxb9,0,117h,1
39.396,43.6996,Hoxb9,0,117h,1
40.154,44.5414,Hoxb9,0,117h,1
40.911,45.1945,Hoxb9,0,117h,1
41.669,45.1378,Hoxb9,0,117h,1
42.427,44.8298,Hoxb9,0,117h,1
43.184,44.6616,Hoxb9,0,117h,1
43.942,44.3973,Hoxb9,0,117h,1
44.699,44.2431,Hoxb9,0,117h,1
45.457,44.0039,Hoxb9,0,117h,1
46.215,44.2736,Hoxb9,0,117h,1
46.972,45.3827,Hoxb9,0,117h,1
47.73,45.534,Hoxb9,0,117h,1
48.487,44.0635,Hoxb9,0,117h,1
49.245,43.5984,Hoxb9,0,117h,1
50.003,43.4442,Hoxb9,0,117h,1
50.76,43.6175,Hoxb9,0,117h,1
51.518,44.116,Hoxb9,0,117h,1
52.276,44.8145,Hoxb9,0,117h,1
53.033,45.1235,Hoxb9,0,117h,1
53.791,44.8069,Hoxb9,0,117h,1
54.548,44.9693,Hoxb9,0,117h,1
55.306,45.9875,Hoxb9,0,117h,1
56.064,46.2762,Hoxb9,0,117h,1
56.821,45.7161,Hoxb9,0,117h,1
57.579,45.7106,Hoxb9,0,117h,1
58.337,46.4181,Hoxb9,0,117h,1
59.094,46.4785,Hoxb9,0,117h,1
59.852,46.0073,Hoxb9,0,117h,1
60.609,45.9538,Hoxb9,0,117h,1
61.367,45.5969,Hoxb9,0,117h,1
62.125,46.0827,Hoxb9,0,117h,1
62.882,45.8434,Hoxb9,0,117h,1
63.64,44.5775,Hoxb9,0,117h,1
64.397,43.5955,Hoxb9,0,117h,1
65.155,44.504,Hoxb9,0,117h,1
65.913,45.9589,Hoxb9,0,117h,1
66.67,46.1362,Hoxb9,0,117h,1
67.428,44.6064,Hoxb9,0,117h,1
68.186,44.173,Hoxb9,0,117h,1
68.943,44.6214,Hoxb9,0,117h,1
69.701,44.8982,Hoxb9,0,117h,1
70.458,44.6317,Hoxb9,0,117h,1
71.216,44.699,Hoxb9,0,117h,1
71.974,44.9284,Hoxb9,0,117h,1
72.731,44.1208,Hoxb9,0,117h,1
73.489,43.2573,Hoxb9,0,117h,1
74.246,42.9006,Hoxb9,0,117h,1
75.004,43.7718,Hoxb9,0,117h,1
75.762,44.9008,Hoxb9,0,117h,1
76.519,45.4414,Hoxb9,0,117h,1
77.277,45.4174,Hoxb9,0,117h,1
78.035,45.8971,Hoxb9,0,117h,1
78.792,45.5909,Hoxb9,0,117h,1
79.55,45.0312,Hoxb9,0,117h,1
80.307,44.3845,Hoxb9,0,117h,1
81.065,44.0504,Hoxb9,0,117h,1
81.823,43.9603,Hoxb9,0,117h,1
82.58,44.6237,Hoxb9,0,117h,1
83.338,45.5897,Hoxb9,0,117h,1
84.095,46.2625,Hoxb9,0,117h,1
84.853,47.0489,Hoxb9,0,117h,1
85.611,47.7754,Hoxb9,0,117h,1
86.368,47.2146,Hoxb9,0,117h,1
87.126,45.8269,Hoxb9,0,117h,1
87.884,44.3988,Hoxb9,0,117h,1
88.641,44.0722,Hoxb9,0,117h,1
89.399,44.0444,Hoxb9,0,117h,1
90.156,44.337,Hoxb9,0,117h,1
90.914,44.339,Hoxb9,0,117h,1
91.672,44.9055,Hoxb9,0,117h,1
92.429,45.1881,Hoxb9,0,117h,1
93.187,45.3778,Hoxb9,0,117h,1
93.945,44.985,Hoxb9,0,117h,1
94.702,44.41,Hoxb9,0,117h,1
95.46,43.7427,Hoxb9,0,117h,1
96.217,44.0721,Hoxb9,0,117h,1
96.975,44.8362,Hoxb9,0,117h,1
97.733,44.9998,Hoxb9,0,117h,1
98.49,45.0133,Hoxb9,0,117h,1
99.248,44.8813,Hoxb9,0,117h,1
100.005,44.8818,Hoxb9,0,117h,1
100.763,45.142,Hoxb9,0,117h,1
101.521,45.3832,Hoxb9,0,117h,1
102.278,45.3789,Hoxb9,0,117h,1
103.036,45.715,Hoxb9,0,117h,1
103.794,45.2127,Hoxb9,0,117h,1
104.551,45.4056,Hoxb9,0,117h,1
105.309,45.3834,Hoxb9,0,117h,1
106.066,43.9721,Hoxb9,0,117h,1
106.824,43.3271,Hoxb9,0,117h,1
107.582,42.8155,Hoxb9,0,117h,1
108.339,41.9685,Hoxb9,0,117h,1
109.097,42.0322,Hoxb9,0,117h,1
109.854,42.6512,Hoxb9,0,117h,1
110.612,43.5664,Hoxb9,0,117h,1
111.37,44.651,Hoxb9,0,117h,1
112.127,45.4865,Hoxb9,0,117h,1
112.885,46.8273,Hoxb9,0,117h,1
113.643,46.9806,Hoxb9,0,117h,1
114.4,46.4907,Hoxb9,0,117h,1
115.158,45.9034,Hoxb9,0,117h,1
115.915,46.2042,Hoxb9,0,117h,1
116.673,46.3839,Hoxb9,0,117h,1
117.431,44.9762,Hoxb9,0,117h,1
118.188,44.2511,Hoxb9,0,117h,1
118.946,44.9747,Hoxb9,0,117h,1
119.703,45.8569,Hoxb9,0,117h,1
120.461,45.8223,Hoxb9,0,117h,1
121.219,44.5242,Hoxb9,0,117h,1
121.976,44.7605,Hoxb9,0,117h,1
122.734,45.4621,Hoxb9,0,117h,1
123.492,44.7925,Hoxb9,0,117h,1
124.249,43.8539,Hoxb9,0,117h,1
125.007,42.8089,Hoxb9,0,117h,1
125.764,42.1794,Hoxb9,0,117h,1
126.522,41.5014,Hoxb9,0,117h,1
127.28,41.504,Hoxb9,0,117h,1
128.037,41.7838,Hoxb9,0,117h,1
128.795,42.5257,Hoxb9,0,117h,1
129.553,42.6307,Hoxb9,0,117h,1
130.31,42.2422,Hoxb9,0,117h,1
131.068,42.1761,Hoxb9,0,117h,1
131.825,42.6229,Hoxb9,0,117h,1
132.583,43.1216,Hoxb9,0,117h,1
133.341,43.5157,Hoxb9,0,117h,1
134.098,43.112,Hoxb9,0,117h,1
134.856,41.9599,Hoxb9,0,117h,1
135.613,41.6713,Hoxb9,0,117h,1
136.371,41.277,Hoxb9,0,117h,1
137.129,40.4147,Hoxb9,0,117h,1
137.886,40.5318,Hoxb9,0,117h,1
138.644,41.6064,Hoxb9,0,117h,1
139.402,42.7052,Hoxb9,0,117h,1
140.159,42.8088,Hoxb9,0,117h,1
140.917,43.0769,Hoxb9,0,117h,1
141.674,43.4279,Hoxb9,0,117h,1
142.432,43.4564,Hoxb9,0,117h,1
143.19,43.0756,Hoxb9,0,117h,1
143.947,43.138,Hoxb9,0,117h,1
144.705,42.1873,Hoxb9,0,117h,1
145.462,41.0628,Hoxb9,0,117h,1
146.22,39.9265,Hoxb9,0,117h,1
146.978,38.953,Hoxb9,0,117h,1
147.735,38.7523,Hoxb9,0,117h,1
148.493,39.3193,Hoxb9,0,117h,1
149.251,40.3432,Hoxb9,0,117h,1
150.008,40.5079,Hoxb9,0,117h,1
150.766,40.3653,Hoxb9,0,117h,1
151.523,40.4553,Hoxb9,0,117h,1
152.281,41.1081,Hoxb9,0,117h,1
153.039,41.375,Hoxb9,0,117h,1
153.796,41.0674,Hoxb9,0,117h,1
154.554,40.1957,Hoxb9,0,117h,1
155.311,39.7694,Hoxb9,0,117h,1
156.069,39.9802,Hoxb9,0,117h,1
156.827,40.6295,Hoxb9,0,117h,1
157.584,40.7698,Hoxb9,0,117h,1
158.342,40.1302,Hoxb9,0,117h,1
159.1,40.5025,Hoxb9,0,117h,1
159.857,41.363,Hoxb9,0,117h,1
160.615,41.8615,Hoxb9,0,117h,1
161.372,41.3506,Hoxb9,0,117h,1
162.13,40.6154,Hoxb9,0,117h,1
162.888,39.4361,Hoxb9,0,117h,1
163.645,38.9994,Hoxb9,0,117h,1
164.403,38.3758,Hoxb9,0,117h,1
165.161,38.1055,Hoxb9,0,117h,1
165.918,38.6832,Hoxb9,0,117h,1
166.676,38.8711,Hoxb9,0,117h,1
167.433,38.5919,Hoxb9,0,117h,1
168.191,38.5393,Hoxb9,0,117h,1
168.949,38.9918,Hoxb9,0,117h,1
169.706,39.5364,Hoxb9,0,117h,1
170.464,39.8997,Hoxb9,0,117h,1
171.221,40.605,Hoxb9,0,117h,1
171.979,40.4472,Hoxb9,0,117h,1
172.737,39.491,Hoxb9,0,117h,1
173.494,38.7129,Hoxb9,0,117h,1
174.252,38.9496,Hoxb9,0,117h,1
175.01,39.7138,Hoxb9,0,117h,1
175.767,39.7396,Hoxb9,0,117h,1
176.525,39.6906,Hoxb9,0,117h,1
177.282,39.7285,Hoxb9,0,117h,1
178.04,39.0808,Hoxb9,0,117h,1
178.798,37.9796,Hoxb9,0,117h,1
179.555,36.6871,Hoxb9,0,117h,1
180.313,37.4177,Hoxb9,0,117h,1
181.07,38.2279,Hoxb9,0,117h,1
181.828,39.832,Hoxb9,0,117h,1
182.586,40.5294,Hoxb9,0,117h,1
183.343,39.5155,Hoxb9,0,117h,1
184.101,38.5786,Hoxb9,0,117h,1
184.859,38.3994,Hoxb9,0,117h,1
185.616,38.8175,Hoxb9,0,117h,1
186.374,38.4525,Hoxb9,0,117h,1
187.131,37.8272,Hoxb9,0,117h,1
187.889,37.3765,Hoxb9,0,117h,1
188.647,37.3157,Hoxb9,0,117h,1
189.404,38.1336,Hoxb9,0,117h,1
190.162,38.0823,Hoxb9,0,117h,1
190.919,36.8494,Hoxb9,0,117h,1
191.677,35.1878,Hoxb9,0,117h,1
192.435,36.2717,Hoxb9,0,117h,1
193.192,37.7462,Hoxb9,0,117h,1
193.95,38.883,Hoxb9,0,117h,1
194.708,38.4365,Hoxb9,0,117h,1
195.465,38.0463,Hoxb9,0,117h,1
196.223,38.3101,Hoxb9,0,117h,1
196.98,38.8204,Hoxb9,0,117h,1
197.738,38.8273,Hoxb9,0,117h,1
198.496,38.2241,Hoxb9,0,117h,1
199.253,38.6536,Hoxb9,0,117h,1
200.011,38.7932,Hoxb9,0,117h,1
200.769,37.9156,Hoxb9,0,117h,1
201.526,37.0268,Hoxb9,0,117h,1
202.284,36.5622,Hoxb9,0,117h,1
203.041,38.055,Hoxb9,0,117h,1
203.799,39.8144,Hoxb9,0,117h,1
204.557,40.4361,Hoxb9,0,117h,1
205.314,39.7615,Hoxb9,0,117h,1
206.072,37.1002,Hoxb9,0,117h,1
206.829,35.7789,Hoxb9,0,117h,1
207.587,35.7863,Hoxb9,0,117h,1
208.345,37.0741,Hoxb9,0,117h,1
209.102,37.3842,Hoxb9,0,117h,1
209.86,37.1231,Hoxb9,0,117h,1
210.618,37.1071,Hoxb9,0,117h,1
211.375,38.2052,Hoxb9,0,117h,1
212.133,40.425,Hoxb9,0,117h,1
212.89,40.1591,Hoxb9,0,117h,1
213.648,38.7834,Hoxb9,0,117h,1
214.406,38.0833,Hoxb9,0,117h,1
215.163,37.1722,Hoxb9,0,117h,1
215.921,36.8729,Hoxb9,0,117h,1
216.678,36.9949,Hoxb9,0,117h,1
217.436,37.0555,Hoxb9,0,117h,1
218.194,36.9467,Hoxb9,0,117h,1
218.951,37.7929,Hoxb9,0,117h,1
219.709,38.4966,Hoxb9,0,117h,1
220.467,38.5807,Hoxb9,0,117h,1
221.224,38.198,Hoxb9,0,117h,1
221.982,38.254,Hoxb9,0,117h,1
222.739,39.7873,Hoxb9,0,117h,1
223.497,40.2578,Hoxb9,0,117h,1
224.255,39.1507,Hoxb9,0,117h,1
225.012,37.8322,Hoxb9,0,117h,1
225.77,37.6609,Hoxb9,0,117h,1
226.527,37.9033,Hoxb9,0,117h,1
227.285,38.8085,Hoxb9,0,117h,1
228.043,39.7098,Hoxb9,0,117h,1
228.8,39.0957,Hoxb9,0,117h,1
229.558,38.5611,Hoxb9,0,117h,1
230.316,38.0193,Hoxb9,0,117h,1
231.073,38.3387,Hoxb9,0,117h,1
231.831,39.48,Hoxb9,0,117h,1
232.588,40.1266,Hoxb9,0,117h,1
233.346,40.5264,Hoxb9,0,117h,1
234.104,41.1051,Hoxb9,0,117h,1
234.861,41.365,Hoxb9,0,117h,1
235.619,41.1993,Hoxb9,0,117h,1
236.377,41.6823,Hoxb9,0,117h,1
237.134,42.1601,Hoxb9,0,117h,1
237.892,42.4165,Hoxb9,0,117h,1
238.649,41.8963,Hoxb9,0,117h,1
239.407,40.9026,Hoxb9,0,117h,1
240.165,40.0969,Hoxb9,0,117h,1
240.922,39.8645,Hoxb9,0,117h,1
241.68,40.6948,Hoxb9,0,117h,1
242.437,40.9017,Hoxb9,0,117h,1
243.195,40.2105,Hoxb9,0,117h,1
243.953,40.3737,Hoxb9,0,117h,1
244.71,40.3437,Hoxb9,0,117h,1
245.468,39.7964,Hoxb9,0,117h,1
246.226,38.6897,Hoxb9,0,117h,1
246.983,38.652,Hoxb9,0,117h,1
247.741,38.8869,Hoxb9,0,117h,1
248.498,39.0543,Hoxb9,0,117h,1
249.256,38.5459,Hoxb9,0,117h,1
250.014,38.4957,Hoxb9,0,117h,1
250.771,38.3703,Hoxb9,0,117h,1
251.529,38.4664,Hoxb9,0,117h,1
252.286,38.9716,Hoxb9,0,117h,1
253.044,38.8575,Hoxb9,0,117h,1
253.802,38.0787,Hoxb9,0,117h,1
254.559,36.7782,Hoxb9,0,117h,1
255.317,35.1027,Hoxb9,0,117h,1
256.075,33.5194,Hoxb9,0,117h,1
256.832,32.8534,Hoxb9,0,117h,1
257.59,33.2206,Hoxb9,0,117h,1
258.347,33.8165,Hoxb9,0,117h,1
259.105,34.4451,Hoxb9,0,117h,1
259.863,35.3062,Hoxb9,0,117h,1
260.62,35.2608,Hoxb9,0,117h,1
261.378,34.9623,Hoxb9,0,117h,1
262.135,35.01,Hoxb9,0,117h,1
262.893,36.3809,Hoxb9,0,117h,1
263.651,36.8475,Hoxb9,0,117h,1
264.408,36.0961,Hoxb9,0,117h,1
265.166,35.997,Hoxb9,0,117h,1
265.924,35.4144,Hoxb9,0,117h,1
266.681,34.2715,Hoxb9,0,117h,1
267.439,33.6332,Hoxb9,0,117h,1
268.196,33.9093,Hoxb9,0,117h,1
268.954,34.6625,Hoxb9,0,117h,1
269.712,34.7944,Hoxb9,0,117h,1
270.469,34.1197,Hoxb9,0,117h,1
271.227,34.2943,Hoxb9,0,117h,1
271.985,34.8468,Hoxb9,0,117h,1
272.742,34.2815,Hoxb9,0,117h,1
273.5,33.0648,Hoxb9,0,117h,1
274.257,31.8062,Hoxb9,0,117h,1
275.015,30.8475,Hoxb9,0,117h,1
275.773,30.3011,Hoxb9,0,117h,1
276.53,30.2954,Hoxb9,0,117h,1
277.288,30.4886,Hoxb9,0,117h,1
278.045,31.0528,Hoxb9,0,117h,1
278.803,31.6302,Hoxb9,0,117h,1
279.561,31.3748,Hoxb9,0,117h,1
280.318,31.4566,Hoxb9,0,117h,1
281.076,31.5754,Hoxb9,0,117h,1
281.834,31.5001,Hoxb9,0,117h,1
282.591,31.4302,Hoxb9,0,117h,1
283.349,30.6977,Hoxb9,0,117h,1
284.106,30.393,Hoxb9,0,117h,1
284.864,30.518,Hoxb9,0,117h,1
285.622,30.2881,Hoxb9,0,117h,1
286.379,30.0446,Hoxb9,0,117h,1
287.137,29.655,Hoxb9,0,117h,1
287.894,29.5595,Hoxb9,0,117h,1
288.652,29.8377,Hoxb9,0,117h,1
289.41,29.3627,Hoxb9,0,117h,1
290.167,30.0948,Hoxb9,0,117h,1
290.925,30.3179,Hoxb9,0,117h,1
291.683,30.1784,Hoxb9,0,117h,1
292.44,29.4998,Hoxb9,0,117h,1
293.198,29.1002,Hoxb9,0,117h,1
293.955,28.6616,Hoxb9,0,117h,1
294.713,27.7681,Hoxb9,0,117h,1
295.471,28.2119,Hoxb9,0,117h,1
296.228,28.3777,Hoxb9,0,117h,1
296.986,28.6799,Hoxb9,0,117h,1
297.743,28.7792,Hoxb9,0,117h,1
298.501,28.3304,Hoxb9,0,117h,1
299.259,27.4641,Hoxb9,0,117h,1
300.016,27.193,Hoxb9,0,117h,1
300.774,26.9855,Hoxb9,0,117h,1
301.532,27.1238,Hoxb9,0,117h,1
302.289,27.1586,Hoxb9,0,117h,1
303.047,27.4405,Hoxb9,0,117h,1
303.804,28.0238,Hoxb9,0,117h,1
304.562,28.3482,Hoxb9,0,117h,1
305.32,28.1582,Hoxb9,0,117h,1
